comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
24656,Iya mbak tagihannya tambah bengkak tapi airnya gak maksimal,tapi air tidak maksimal,tapi air tidak maksimal,Air Tidak Mengalir,Air Kotor/Bau,0.48902128917995713
24682,"@furyys sama Kak. Saya juga. Katanya promo bulan ini, tapi masih harga normal","kakak . . katanya promo ,","kakak . . kata promo ,",Lainnya,Air Tidak Mengalir,0.4506474383704294
24684,"Permisi. Saya mau pasang baru untuk kosan Surabaya Selatan tapi kok dapat surat disuruh bayar Rp. 1.755.600,-.? Di pengumuman DISKON PSB-SR ada diskon jadi Rp. 200.000 - Rp. 600.000.",permisi . pasang baru indekos surabaya selatan,permisi . pasang baru indekos surabaya selatan,Pemasangan,Air Kotor/Bau,0.5770769678038139
24686,"Ini Daerah Lontar hampir 2 minggu ini air kok kotor sekali, airnya coklat dan banyak cacing2 merah yg mati, kenapa bisa terjadi hal seperti ini, sampe hampir 2 minggu ini saya tidak bisa mencuci beras dan kelerluan memasak di dapur, krn jijik. Sampe2 saya memakai air galon aqua. Tolong sesegera mungkin di tindak lanjuti",karena jijik . sampai memakai air galon aqua . mungkin tindak,karena jijik . sampai pakai air galon aqua . mungkin tindak,Air Kotor/Bau,Air Tidak Mengalir,0.4504912143322113
24697,"Mohon maaf , sudah sbuln lbih air padam, tdk ad tnggpan lanjutnya gmn? Hny respon DM aj tp, blm ad yg kesini.  AP mmg bgitu agar spya pasang baru dng byyanya? Atau kmi ttp mnuggu & menunggu🙏😔","mohon maaf , sudah lebih air padam , tidak ada tanggpan lanjutnya ? respon pesan","mohon maaf , sudah lebih air padam , tidak ada tanggpan lanjut ? respon pesan",Air Tidak Mengalir,Pelayanan,0.37984330910108166
24697,"Mohon maaf , sudah sbuln lbih air padam, tdk ad tnggpan lanjutnya gmn? Hny respon DM aj tp, blm ad yg kesini.  AP mmg bgitu agar spya pasang baru dng byyanya? Atau kmi ttp mnuggu & menunggu🙏😔","tapi , belum ada kesini . mmg bgitu pasang baru dng ? tetap tunggu menunggu","tapi , belum ada kesini . mmg bgitu pasang baru dng ? tetap tunggu tunggu",Pelayanan,Lainnya,0.41837789622821503
24699,Maaf mau tanya di rumah saya kok PDAM nya sering tidak normal klo pagi jam 6 sama jam 5 sore saya harap biasa karna banyak yang Makai  laa ini dr jam 6 pagi Sampek jam 7 malam air tidak normal sudah jalan 2 hari sampai skrg mohon tanggapan nya karna kami sudah telpn ke pihak PDAM katanya ada yg datang tapi sampai skrg Balum ada yg datang,karena banyak pakai jam pagi sampai jam malam air tidak normal sudah jalan sampai sekarang mohon tanggapan nya,karena banyak pakai jam pagi sampai jam malam air tidak normal sudah jalan sampai sekarang mohon tanggap nya,Air Tidak Mengalir,Pelayanan,0.3141671195894128
24713,"Pak ini saya sudah melakukan pengaduan lewat telpon ke PDAM dan sidah ada petugas datang ke rumah dan melakukan pembersihan air dengan membuka air yg ada pada meterana air. Petugasnya ini juga bilang setelah ke rumah saya jg akan melakukan pembuangan air yg ada di lontar. Masalahmya pak sampe dengan hari rabu ini air saya masih kotor, dan kotornya tetap sama. Airnya coklat dan penuh cacing merah2. Petugasnya jg bilang petugas yg ada di karang pilang juga akan membersihkan air yg ada di karang pilang sana. APAKAH TIDAK ADA PENANGANAN SANA SEKALI DI SANA. VOBA DI KROSCEK.. SIDAH HAMPIR 3 MINGGU INI AIR DI DAERAH LINTAR RUMAH SAYA SEPERTI INI, SAMPE SAYA TIDAK BISA MEMASAK DAN JUGA MANDI KRN LIHAT AIR YG BEGITU JIJIK, BANYAK CACING DAN TELUR2 CACING. SEGERA DI TINDAK SECEPATNYA PAK PEKERJA YG ADA DI KARANG PILANG. PERCUMA BETSIHIN AIR DI RUMAH SAYA DAN ALIRAN AIR YG ADA DI LONTAR DI BERSIHKAN, KLU TOH PUSATNYA TETAP TIDAK DI BERSIHKAN. HARUSNYA DI BERSIHKAN DAHULU YG DAETAH PUSATNYA YG KARANG PILANG ITU BARU MEMBERSIHKAN AIR YG MENGALIR DI DAERAH LONTAR","akan membersihkan air ada karang pilang . tidak ada penanganan sekali . kroscek . sudah hampir air daerah lintar rumah , sampai tidak memasak mandi","akan bersih air ada karang pilang . tidak ada tangan sekali . kroscek . sudah hampir air daerah lintar rumah , sampai tidak masak mandi",Air Kotor/Bau,Lainnya,0.31474725106974033
24713,"Pak ini saya sudah melakukan pengaduan lewat telpon ke PDAM dan sidah ada petugas datang ke rumah dan melakukan pembersihan air dengan membuka air yg ada pada meterana air. Petugasnya ini juga bilang setelah ke rumah saya jg akan melakukan pembuangan air yg ada di lontar. Masalahmya pak sampe dengan hari rabu ini air saya masih kotor, dan kotornya tetap sama. Airnya coklat dan penuh cacing merah2. Petugasnya jg bilang petugas yg ada di karang pilang juga akan membersihkan air yg ada di karang pilang sana. APAKAH TIDAK ADA PENANGANAN SANA SEKALI DI SANA. VOBA DI KROSCEK.. SIDAH HAMPIR 3 MINGGU INI AIR DI DAERAH LINTAR RUMAH SAYA SEPERTI INI, SAMPE SAYA TIDAK BISA MEMASAK DAN JUGA MANDI KRN LIHAT AIR YG BEGITU JIJIK, BANYAK CACING DAN TELUR2 CACING. SEGERA DI TINDAK SECEPATNYA PAK PEKERJA YG ADA DI KARANG PILANG. PERCUMA BETSIHIN AIR DI RUMAH SAYA DAN ALIRAN AIR YG ADA DI LONTAR DI BERSIHKAN, KLU TOH PUSATNYA TETAP TIDAK DI BERSIHKAN. HARUSNYA DI BERSIHKAN DAHULU YG DAETAH PUSATNYA YG KARANG PILANG ITU BARU MEMBERSIHKAN AIR YG MENGALIR DI DAERAH LONTAR","karena lihat air jijik , banyak cacing telur cacing . tindak secepatnya pekerja ada karang pilang . bersih air rumah aliran air ada lontar bersih , pusat tetap tidak bersih . harus bersih daerah pusat karang pilang baru membersihkan air mengalir daerah lontar","karena lihat air jijik , banyak cacing telur cacing . tindak cepat kerja ada karang pilang . bersih air rumah alir air ada lontar bersih , pusat tetap tidak bersih . harus bersih daerah pusat karang pilang baru bersih air alir daerah lontar",Air Kotor/Bau,Lainnya,0.34115659488050987
24731,"Min tolong daerah simorejo airnya keruh banget, pagi nguras bak mandi sore udah keruh. Saya bikin pangaduan di web gagal2 trus. Mohon segera ditindaklanjuti. Trims",lalu . mohon tindak lanjut . terima kasih,lalu . mohon tindak lanjut . terima kasih,Pelayanan,Air Tidak Mengalir,0.7455636612707619
24735,"Udah coba daftar pasang baru lewat aplikasi. Tapi saat uplode data persyaratan ada tulisan ""error 500""",sudah coba daftar pasang baru aplikasi .,sudah coba daftar pasang baru aplikasi .,Pemasangan,Lainnya,0.5779678167409927
24754,"@pdamsuryasembada saya sudah dm tapi gak ada respon, nangis banget kan 😂😂","tapi tidak ada respon , menangis sekali kan","tapi tidak ada respon , menang sekali kan",Pelayanan,Lainnya,0.4084853690079883
24804,Dimana n kemana mengadu bulan ini kok byr nya 2X lipat padahal pemakaian tetap . Tolong min g masuk akal ini,mengadu bayar nya lipat,adu bayar nya lipat,Harga,Pemakaian,0.4726361613131935
24812,"mau pasang baru , tetangga sebelah depan sudah pdam semua , tapi kenapa masi harus  ada pengajuan pipa jaringan ?  mana sampe ke kelurahan minta ttdnya",tapi harus ada pengajuan pipa jaringan ? sampai kelurahan tanda tangan,tapi harus ada aju pipa jaring ? sampai lurah tanda tangan,Pemasangan,Lainnya,0.3739178370096121
24813,Mbayar larang mundak tapi banyune koyok got..😢,tapi airnya got .,tapi air got .,Air Kotor/Bau,Air Tidak Mengalir,0.6588742546501295
24814,@pdamsuryasembada saya sudah call.... Tp saya hanya bisa komunikasi satu arah. Gak.bisa bertanya secara detail dgn petugasnya.,sudah call .,sudah call .,Pelayanan,Lainnya,0.4501419438686466
24814,@pdamsuryasembada saya sudah call.... Tp saya hanya bisa komunikasi satu arah. Gak.bisa bertanya secara detail dgn petugasnya.,tapi komunikasi arah . tidak . detail petugas .,tapi komunikasi arah . tidak . detail tugas .,Pelayanan,Lainnya,0.3205074308075614
24815,@kbudi161079 @pdamsuryasembada saya sudah call ke call center pdam tp hanya bisa komunikasi satu arah. Saya tidak bisa bertanya langsung dengan admin atau petugas pdam.... Apa bisa saya dibantu?,tapi komunikasi arah . tidak admin petugas pdam . bantu ?,tapi komunikasi arah . tidak admin tugas pdam . bantu ?,Pelayanan,Lainnya,0.3599764106581144
24825,"Sy mau bayar via bank, tp kok ndak bisa dgn tulisan “tidak dapat diproses silahkan hubungi penyedia jasa”, apakah lagi maintenance? Tks","tapi tidak tulisan tidak proses silahkan hubungi penyedia jasa , pemeliharaan ? terima kasih","tapi tidak tulis tidak proses silah hubung sedia jasa , pelihara ? terima kasih",Pelayanan,Lainnya,0.32735516059987835
24849,Halo min kok di daerah Sidosermo airnya mati dan kadang menyala tapi sangat kecil sekali.. ini ada apa gerangan atau ada perbaikan nggih?,halo admin daerah sidosermo air mati kadang menyala,halo admin daerah sidosermo air mati kadang nyala,Air Tidak Mengalir,Lainnya,0.4112671332862412
24869,"@pdamsuryasembada smp kapan bisa nyala dengan normal lagi? Saya capek udh bbrp hari kyk gni terus. Apalagi ini kos""an. Pada protes air mati. Apa bisa dikirim air gtu. Krn klo mengandalkan kran depan itu kecil sekali. Dan kasian kamar"" Yg lantai atas",sampai kapan hidup normal ? capek sudah gni . kos . protes air mati . kirim air .,sampai kapan hidup normal ? capek sudah gni . kos . protes air mati . kirim air .,Air Tidak Mengalir,Lainnya,0.3399387286460863
24878,Kenapa ya belum di tindak lanjuti pdhal sudah bikin pengaduan . Udah nunggu lebih dari 1x 24jam,belum tindak,belum tindak,Pelayanan,Lainnya,0.4760962504328605
24878,Kenapa ya belum di tindak lanjuti pdhal sudah bikin pengaduan . Udah nunggu lebih dari 1x 24jam,padahal sudah bikin pengaduan . sudah tunggu lebih jam,padahal sudah bikin adu . sudah tunggu lebih jam,Pelayanan,Lainnya,0.38207493703428713
24880,Banyak pipa bocor tapi kami yg kena dampak bayar tagihan melunjak...bagaimana ini???,tapi kena dampak bayar tagihan lonjak . ?,tapi kena dampak bayar tagih lonjak . ?,Harga,Meteran (Macet/Bermasalah),0.4837473182728337
24917,Selamat sore kak maaf mau tanya klau mau pasang baru tapi sertifikat dalam proses pemecahan apakah bisa🙏,selamat sore kakak maaf pasang baru,selamat sore kakak maaf pasang baru,Pemasangan,Lainnya,0.5329345902089222
24922,"Sidosermo udh beberapa hari jam segini ga ngalir""lho. Pdhl bayar lancar jaya. Masak iya harus nungu siang baru bisa ngalir. Nanti macet lagi sore",padahal bayar lancar jaya . masak harus tunggu siang baru mengalir . macet sore,padahal bayar lancar jaya . masak harus tunggu siang baru alir . macet sore,Harga,Lainnya,0.3387967269585593
24927,"Ini gimana air tambah kayak got? Warna nya kuning2 garai bak kamar mandi kuning smua lumutan padahal baru bbrp hari d kuras, trus bauu nyaa ga enak, banyak binatang2 kecil sprti cacing dll ,trus biaya tambah membengkak,pdhl jarang bngt cuci baju isi rumah cm 2 orang,apa2 an si ini tambah gak jelas😭😭😭",air got ? warna nya kuning garai bak kamar mandi kuning smua lumut,air got ? warna nya kuning garai bak kamar mandi kuning smua lumut,Air Kotor/Bau,Lainnya,0.33587665442732617
24927,"Ini gimana air tambah kayak got? Warna nya kuning2 garai bak kamar mandi kuning smua lumutan padahal baru bbrp hari d kuras, trus bauu nyaa ga enak, banyak binatang2 kecil sprti cacing dll ,trus biaya tambah membengkak,pdhl jarang bngt cuci baju isi rumah cm 2 orang,apa2 an si ini tambah gak jelas😭😭😭","lalu bau nya ga enak , banyak binatang kecil cacing dan lain-lain ,","lalu bau nya ga enak , banyak binatang kecil cacing dan lain ,",Air Kotor/Bau,Lainnya,0.36930213581685045
24942,"Met siang pak.Memang bulan ini ada kenaikan tarif PDAM ya?Biasanya kena 40rb naik,jadi 56rb.Lha ini mau bayar naik lagi jadi 86rb?Padahal tetangga beda gang kenanya 35rb s/40rb an.Kenapa gang saya yg naiknya terus tagihannya.",padahal tetangga beda gang kena . gang naik tagihan .,padahal tetangga beda gang kena . gang naik tagih .,Harga,Lainnya,0.34722999147687217
24946,"Tolong jika ada komplain segera direspon, karna sudah berkali-kali dihiraukan saja",karena sudah hirau,karena sudah hirau,Pelayanan,Pemasangan,0.4376072635524297
24947,@pdamsuryasembada tolong cek dm terus bagaimana pak,cek pesan,cek pesan,Pelayanan,Lainnya,1.0
24954,Bisa update status tp gak bisa baca dm ya,pembaruan status,baru status,Lainnya,Kebocoran,0.48164365226800226
24956,@arjunaanka Air sudah mati 5 hari. Ada org lapangan yg benerin. Tp jam 2 sudah pada balik 😂😂 gmn ya kok sekelas pdam respon pelanggannya lama sekali,tapi jam sudah berkali kali kelas pdam respon pelanggan lama sekali,tapi jam sudah kali kali kelas pdam respon langgan lama sekali,Pelayanan,Lainnya,0.4807268311753985
24984,Bayar dari aplikasi pdam dari kemarin ga bisa terus min bulan kemarin bisa padahal mohon infonya min selak telat min,bayar aplikasi pdam ga admin,bayar aplikasi pdam ga admin,Harga,Air Tidak Mengalir,0.4094840904170195
24984,Bayar dari aplikasi pdam dari kemarin ga bisa terus min bulan kemarin bisa padahal mohon infonya min selak telat min,padahal mohon informasi admin selak terlambat admin,padahal mohon informasi admin selak lambat admin,Pelayanan,Lainnya,0.538376368555614
24985,"Sejak pagi sudah pelaporan air mati via aplikasi via WA Channel tapi tidak ada tanggapan no pengaduan. Ini channel aduan cuma pajangan atau bagaimana? Tracking history pelaporan dalam bulan ini saja air mati sampai 3 kali dengan masing-masing periode pemadaman lebih dari 3 hari dan selalu di jam kerja dan mendekati hari libur. Supaya nanti kalau ditanya warga kenapa kok delay penanganannya? Iya Bu terpotong hari libur. Faktanya proyek perbaikan begini selalu mangkrak di hari libur..slogan tindak cepat yang digaungkan itu apa tidak malu? Bijaksananya, perawatan perbaikan infrastruktur yang jelas mempengaruhi hajat hidup orang banyak lakukan di jam2 yg bukan peak hour. Sudah bikin macet, pengerjaan tidak cukup dalam sekali perbaikan mesti nyicil sebulan 3 kali bongkar, layanan aduan tidak responsif, setelah proyek jg tidak ada inisiatif memberi konfirmasi ke masyarakat kapan deadline-nya selesai. Kinerja bapuk seperti ini kok masih dipertahankan. Serahkan saja ke swasta dijamin pengelolaan akan lebih maksimal karena mereka mempertahankan kualitas dan feedback dr pengguna. Tidak semena2 seperti BUMD nya @pdamsuryasembada yg monopoli tapi kerja tidak tuntas. Tolong di FU laporan nya","tapi tidak ada tanggapan pengaduan . kanal aduan pajangan ? melacak sejarah pelaporan dalam air mati sampai periode padam lebih selalu jam kerja mendekati libur . ditanya warga penanganan ? bu terpotong libur . fakta proyek perbaikan selalu mangkrak libur . slogan tindak cepat gaung tidak malu ? bijaksana , perawatan perbaikan infrastruktur jelas mempengaruhi hajat hidup banyak jam bukan puncak jam . sudah bikin macet , pengerjaan tidak dalam sekali perbaikan mesti mencicil sebulan bongkar , layanan aduan tidak responsif , proyek tidak ada inisiatif konfirmasi masyarakat kapan deadline nya selesai . kinerja rusak tahan . serah swasta jamin pengelolaan","tapi tidak ada tanggap adu . kanal adu pajang ? lacak sejarah lapor dalam air mati sampai periode padam lebih selalu jam kerja dekat libur . tanya warga tangan ? bu potong libur . fakta proyek baik selalu mangkrak libur . slogan tindak cepat gaung tidak malu ? bijaksana , awat baik infrastruktur jelas pengaruh hajat hidup banyak jam bukan puncak jam . sudah bikin macet , kerja tidak dalam sekali baik mesti cicil bulan bongkar , layan adu tidak responsif , proyek tidak ada inisiatif konfirmasi masyarakat kapan deadline nya selesai . kerja rusak tahan . serah swasta jamin kelola",Pelayanan,Air Tidak Mengalir,0.2274613565964142
24987,Air keluar malam aja tapi tagihannya sampai 117 ???,tapi tagihan sampai ?,tapi tagih sampai ?,Harga,Lainnya,0.5078481959498562
25024,@singgihxp gimana pak apa sudah terpasang? Saya juga mau masang tapi cuma sampai dikasih kode pembayaran pemasangan. Bayarnya dimana nggeh?,tapi sampai kasih kode pembayaran pemasangan . bayar ?,tapi sampai kasih kode bayar pasang . bayar ?,Pemasangan,Pelayanan,0.4496756224477463
25032,"Pembangunan gorong-gorong dibanyu urip wetan 5 raya sejak minggu lalu, minggu ini pdam mati terjadi kali ke.2 .....dr postingan2 pdam di akun ini komplainnya sama, tiap ada bangunan gorong2 pdam mati di tiap sudut wilayah surabaya, sakjane sblm proyek mulai iku opo ga dipertimbangkan masalah ini dg pdam oleh pemkot sby? Piye ben proyek jln - pdam ga mati?... iki masalah Global Surabaya ket biyen seng wes metu komplainan teko ewonan lambene warga tp sampai akhir zaman gini belum ada penyelesaianya 😮","lalu , pdam mati . . post pdam akun komplain , ada bangunan gorong-gorong pdam mati sudut wilayah surabaya , proyek ga timbang pdam pemerintah kota surabaya ? proyek jalan pdam ga mati ? . global surabaya sudah keluar komplain datang mulut warga","lalu , pdam mati . . post pdam akun komplain , ada bangun gorong-gorong pdam mati sudut wilayah surabaya , proyek ga timbang pdam perintah kota surabaya ? proyek jalan pdam ga mati ? . global surabaya sudah keluar komplain datang mulut warga",Air Tidak Mengalir,Lainnya,0.3486201298726936
25039,"Selamat malam mau tanya untuk biaya pemasangan baru dengan daya listrik 900,  harusnya kan 300.000 tapi ditagihan disuruh bayar 600.000 mohon infonya",tapi tagihan suruh bayar . mohon informasi,tapi tagih suruh bayar . mohon informasi,Harga,Lainnya,0.40499127020307235
25051,Ne bagaimana ya koq lapor pengaduan gangguan sampe 3X petugas blom ada datang ke rmh benerin sampe skrg g ngalir air hnya 1 rmh malah d status pngaduan di anggap selesai. Tolong dung pak kalo kerja yang benar. Jgn org sruh bayar tiap bulan giliran ada pengaduan diam aja. Trus saya mau masak mau mandi gimana.,lapor pengaduan gangguan sampai petugas belum ada datang rumah perbaiki sampai sekarang ga mengalir air rumah status pengaduan anggap selesai . dung kerja benar . suruh bayar giliran ada pengaduan diam .,lapor adu ganggu sampai tugas belum ada datang rumah baik sampai sekarang ga alir air rumah status adu anggap selesai . dung kerja benar . suruh bayar gilir ada adu diam .,Air Tidak Mengalir,Lainnya,0.3584690035980648
25051,Ne bagaimana ya koq lapor pengaduan gangguan sampe 3X petugas blom ada datang ke rmh benerin sampe skrg g ngalir air hnya 1 rmh malah d status pngaduan di anggap selesai. Tolong dung pak kalo kerja yang benar. Jgn org sruh bayar tiap bulan giliran ada pengaduan diam aja. Trus saya mau masak mau mandi gimana.,lalu masak mandi .,lalu masak mandi .,Lainnya,Air Tidak Mengalir,0.3896494637259328
25081,Air mati di lokasi komplek  perumahan dinas perhubungan sudah sejak tadi hubungi  @pdamsuryasembada dari pagi jam 05.30 WIB tapi tidak diberi nomer pengaduan & tidak ada follow up dari pihak terkait.,tapi tidak nomor pengaduan tidak ada ikuti unggah terkait .,tapi tidak nomor adu tidak ada ikut unggah kait .,Pelayanan,Air Tidak Mengalir,0.4281955364401085
25129,Mau tanyak untuk pemasangan baru tapi belum ada bangunan apa bisa??karena butuh air untuk pembangunan.,tapi belum ada bangunan ?,tapi belum ada bangun ?,Lainnya,Air Tidak Mengalir,0.589977869783388
25167,"Maaf min mau tanya,, apa kapasari jg terdampak pekerjaan pemasangan saluran drainase? Udh 1 minggu an klo siang gk pernah nyala airnya,, dan malamnya nyala tapi kecil, mohon di cek ya min","maaf admin , kapasari dampak pekerjaan pemasangan saluran drainase ? sudah siang ga hidup air , malam hidup","maaf admin , kapasari dampak kerja pasang salur drainase ? sudah siang ga hidup air , malam hidup",Air Tidak Mengalir,Pemasangan,0.4953247977298635
25167,"Maaf min mau tanya,, apa kapasari jg terdampak pekerjaan pemasangan saluran drainase? Udh 1 minggu an klo siang gk pernah nyala airnya,, dan malamnya nyala tapi kecil, mohon di cek ya min","tapi kecil , mohon cek admin","tapi kecil , mohon cek admin",Pelayanan,Lainnya,0.5165230054136228
25168,"Tanpa suap, tapi masih .... dalam pelaksanaan, terilihat event band pelajar yg diadakan dibawah naungan pdam dan pemerintah kota saja sudah menyalahi aturan yg divuat sendiri. Apa karena dibuat sendiri jadi boleh dilanggar sendiri ya",karena langgar,karena langgar,Lainnya,Pemasangan,0.2862982052523043
25184,"Malam min @pdamsuryasembada .. Kapan air di Gubeng Kertajaya/ Manyar nyala?? Sudah 1 bulan lbh sumpek ngrasakno banyu min😢mau mandi nyuci susah..apa lagi punya anak kecil .. tolong min segera di beri solusi.🙏 Tp jangan cuma di kasih air tangki gratis.. gag cukup min,lokasi masuk gang kecil,,😢","tapi kasih air tangki gratis . tidak admin , lokasi masuk gang kecil ,","tapi kasih air tangki gratis . tidak admin , lokasi masuk gang kecil ,",Lainnya,Harga,0.6548144400076061
25197,"aneh tapi nyata.. kenapa yaa petugass yg di lapangan kok bisa nyatet meteran asal""an? mentang"" meteran di dalem box dan di kunci, harusnyaaaa ketok pintu rumah dong, minta tolong bukain box meterannya dan kasih tau supaya next nyaa jgn di kunci lg biar bisa di cek. dirmh saya ada org kok setiap hari. ini petugasnya malah isi angka NOL di laporan mreka stiap bulan.. pas skrng nominal tagihan gw melonjaaaakkk, gara"" terakumulasi dr awal pake sampe skrnh seolah"" blm pernah terbayar, padahal gw bayarr stiap bulan 70rb sebagai abudemen.. harusnyaaa tagihannya kurangin 70rb kali berapa bulan gw pake dong.. aslii ga adil banget, curang!! begitu gw komplen kekantor cabang depan komplek, eh malah katanya ywd bayar 50%aja nnt sisanya bulan depan, tagihan yg skrng saya revisi dulu aja , Laaaahhh td situ bilang semua udh sistem ga bisa di ubah skrng tagihan mau lu ubaaahh, Ga masuk AkaaL sama pegawai PDAM di Puri Lestari cibitung cikarang.. tolong yaaaaa ituu di audiiittt , banyaaakkk dikompleek saya kejadian seperti saya ini.. bahkan ada yg 12jt tagihannya, gilaaa ga masuk akaaaL!!!","tapi nyata . petugas lapangan catat meter ? mentang meter dalam kotak kunci , harus ketok pintu rumah , buka kotak meteran kasih nya kunci biar cek . rumah ada . petugas isi angka nol laporan . pas sekarang nominal tagihan lonjak , gara terakumulasi awal pakai sampai sekarang belum terbayar ,","tapi nyata . tugas lapang catat meter ? mentang meter dalam kotak kunci , harus ketok pintu rumah , buka kotak meter kasih nya kunci biar cek . rumah ada . tugas isi angka nol lapor . pas sekarang nominal tagih lonjak , gara akumulasi awal pakai sampai sekarang belum bayar ,",Pelayanan,Meteran (Macet/Bermasalah),0.30997473176426243
25247,"Min, pompa air PDAM di kosan Jl. Manyar Kartika VIII no 48 bocor, sudah 3 hari dan sudah laporan tapi tidak ada tindakan. Mohon segera di proses. Sudah kehabisan air min","admin , pompa air pdam indekos jalan . manyar kartika bocor , sudah sudah laporan","admin , pompa air pdam indekos jalan . manyar kartika bocor , sudah sudah lapor",Air Tidak Mengalir,Lainnya,0.2936325660533095
25255,@pdamsuryasembada Sudah dm dari dua hari yg lalu belum ada balasan,lalu belum ada balasan,lalu belum ada balas,Pelayanan,Lainnya,0.6431637781670887
25307,Halo @ericahyadi_ @pdamsuryasembada_  @pdamsuryasembada jare pasang master meter gratis tapi pemasangan meteran pembanding untuk disalurkan ke beberapa warga kok dikenakan biaya 2 juta per orang ? Apa memang segitu biayanya ? Bantu jawab ! Terimakasih,halo katanya pasang master meter gratis,halo kata pasang master meter gratis,Pemasangan,Meteran (Macet/Bermasalah),0.3502767884207892
25317,"Acara² seremonial seperti ini perlu dikurangi, yg penting bukti nyata bahwa seluruh daerah Surabaya teraliri air dengan  bersih dan lancar, bukan mendapatkan air keruh dan tidak mengalir berhari², karena air merupakan kebutuhan vital","seremonial perlu , bukti nyata daerah surabaya alir air bersih lancar , bukan mendapatkan air keruh tidak mengalir berhari ,","seremonial perlu , bukti nyata daerah surabaya alir air bersih lancar , bukan dapat air keruh tidak alir hari ,",Air Kotor/Bau,Air Tidak Mengalir,0.3596605155290402
25317,"Acara² seremonial seperti ini perlu dikurangi, yg penting bukti nyata bahwa seluruh daerah Surabaya teraliri air dengan  bersih dan lancar, bukan mendapatkan air keruh dan tidak mengalir berhari², karena air merupakan kebutuhan vital",karena air kebutuhan vital,karena air butuh vital,Lainnya,Air Tidak Mengalir,0.37557286041526633
25353,Mohon maaf PDAM di bendul merisi gang besar selatan RW. 6 (surabaya selatan) beberapa hari ini hanya nyala di malam hari.. Setelahnya mampett.. Sedangkan terkhusus hari ini justru tidak menyala sama sekali dari pagi sampe sekarang. . Imbas pemasangan gorong²,mohon maaf pdam bendul merisi gang besar selatan rw . surabaya selatan hidup malam . pampat .,mohon maaf pdam bendul risi gang besar selatan rw . surabaya selatan hidup malam . pampat .,Lainnya,Air Kotor/Bau,0.4650732842356493
25375,"Walaupun tempat saya tidak berada dalam daerah yg disebut, gangguan distribusi air  setiap hari apalagi setelah lebaran.Sementara dirumah tidak punya tandon.Pada kran yg posisinya paling pendek tidak ada air setetespun yg keluar..Sdh  lapor beberapa kali dan mmg didatangi petugas tapi belum ada solusinya.Petugas sdh melihat sendiri kran air yg jadi satu dgn meteran tidak keluar dan kmd dilihat pada kran air dari rumah sebelah IX-C/20 juga gak keluar.Rumah saya di IX-C/18.Terakhir kami lapor hari Kamis, 25 April 2024.Sampai hari ini belum ditindak lanjuti","tapi belum ada solusi . petugas sudah melihat keran air meter tidak keluar kmd dilihat keran air rumah sebelah tidak keluar . rumah . lapor kamis , april . sampai belum tindak","tapi belum ada solusi . tugas sudah lihat keran air meter tidak keluar kmd lihat keran air rumah belah tidak keluar . rumah . lapor kamis , april . sampai belum tindak",Air Tidak Mengalir,Meteran (Macet/Bermasalah),0.3519430452129784
25380,"@pdamsuryasembada oke , tolong segera hari ini d slesaikan ya kak🙏🙏krna 4 hari bsok sdh 5 hri, karena saya ada lansia dan baby🙏🙏",karena ada lanjut usia bayi,karena ada lanjut usia bayi,Lainnya,Air Tidak Mengalir,0.3286072405023567
25422,@pdamsuryasembada Terima kasih..Alhamdulillah..sdh nyala..tp nyala blm maksimal terima kasih,tapi hidup belum maksimal terima kasih,tapi hidup belum maksimal terima kasih,Pelayanan,Air Tidak Mengalir,0.5034443546520935
25452,"Apakah untuk area nginden sore ini sedang ada perbaikan lagi? Karna rumah saya kok airnya mati lagi, mhon untuk infonya. Trimakasih",area nginden sore,area nginden sore,Lainnya,Air Tidak Mengalir,0.6777066861878889
25521,Kami smk 17 agustus di nginbden semolo 44 sdh menggubungi no tsb ada hari kamis pagi dan sdh mendapat penjelasan tapi waktu kontak yg ke2 utk pesan tangki air tdk terjawab krn jaringan sibuk,smk agustus nginden semolo sudah hubung tsb ada kamis pagi sudah penjelasan,smk agustus nginden semolo sudah hubung tsb ada kamis pagi sudah jelas,Lainnya,Air Tidak Mengalir,0.3638684058277634
25521,Kami smk 17 agustus di nginbden semolo 44 sdh menggubungi no tsb ada hari kamis pagi dan sdh mendapat penjelasan tapi waktu kontak yg ke2 utk pesan tangki air tdk terjawab krn jaringan sibuk,tapi kontak pesan tangki air tidak terjawab,tapi kontak pesan tangki air tidak jawab,Pelayanan,Lainnya,0.4828459245868288
25537,@pdamsuryasembada cek DM,cek pesan,cek pesan,Pelayanan,Lainnya,1.0
25570,@helennovita pdhal tiap hari jg mati tp hari ini dr pagi yaa,padahal mati,padahal mati,Air Tidak Mengalir,Harga,0.5711453124080681
25589,Mohon maaf PDAM di bendul merisi gang besar selatan RW. 6 (surabaya selatan) beberapa hari ini hanya nyala di malam hari.. Setelahnya mampett.. Sedangkan terkhusus hari ini justru tidak menyala sama sekali dari pagi sampe sekarang. . Imbas pemasangan gorong²,mohon maaf pdam bendul merisi gang besar selatan rw . surabaya selatan hidup malam . pampat .,mohon maaf pdam bendul risi gang besar selatan rw . surabaya selatan hidup malam . pampat .,Air Tidak Mengalir,Air Kotor/Bau,0.4650732842356493
