comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
19743,"@dhendre selamat pagi pak Dhendre, aliran air di Kuwukan mengalami gangguan krn pipa pdam terdampak pembangunan saluran drainase di Jl Sambikerep depan Graha natura saat ini dalam penangangan petugas. Mohon maaf atas ketidaknyamanannya. -w",karena pipa pdam dampak pembangunan saluran drainase jalan sambikerep graha natura dalam penangangan petugas . mohon maaf ketidaknyamanan .,karena pipa pdam dampak bangun salur drainase jalan sambikerep graha natura dalam penangangan tugas . mohon maaf ketidaknyamanan .,Kebocoran,Pemasangan,0.4621271580916644
19751,"@dhendre Selamat pagi pak Dhendre, daerah Kuwukan saat ini sedang ada proyek pemasangan saluran drainase yg berdampak pada pipa pdam. Saat ini sedang dalam penanganan petugas pak. Mohon maaf atas ketidaknyamanannya. Jika membutuhkan bantuan tangki air sementara dapat menghubungi call center pdam bebas pulsa di 08001926666. Terima kasih -w",sedang ada proyek pemasangan saluran drainase berdampak pipa pdam .,sedang ada proyek pasang salur drainase dampak pipa pdam .,Lainnya,Pemasangan,0.8154638760014974
19779,"Halo min, saya sdh WA dan DM tapi blm ada jawabannya. Tolong nomor pendaftaran T20240002685 progressnya sdh sampai mana?",tapi belum ada jawab . nomor pendaftaran progres sudah sampai ?,tapi belum ada jawab . nomor daftar progres sudah sampai ?,Pemasangan,Air Tidak Mengalir,0.46904242343736907
19791,"@_stfaaaa selamat sore, utk wilayah Jl Irawati saat ini sedang ada proses pemasangan saluran drainase. Mhn maaf atas ketidaknyamanannya. Jika membutuhkan bantuan air truk tangki gratis selama gangguan air silahkan telp ke call center bebas pulsa di 08001926666 -w","selamat sore , wilayah jalan","selamat sore , wilayah jalan",Lainnya,Air Tidak Mengalir,0.4680104294229993
19791,"@_stfaaaa selamat sore, utk wilayah Jl Irawati saat ini sedang ada proses pemasangan saluran drainase. Mhn maaf atas ketidaknyamanannya. Jika membutuhkan bantuan air truk tangki gratis selama gangguan air silahkan telp ke call center bebas pulsa di 08001926666 -w",sedang ada proses pemasangan saluran drainase . mohon maaf ketidaknyamanan . membutuhkan bantuan air truk tangki gratis gangguan air silahkan telepon call center bebas pulsa,sedang ada proses pasang salur drainase . mohon maaf ketidaknyamanan . butuh bantu air truk tangki gratis ganggu air silah telepon call center bebas pulsa,Pelayanan,Pemasangan,0.5183766964878849
19801,@pdamsuryasembada saya sdh dm dulu tapi nggak papa saya DM lagi dulu saya di sdh disuruh ke kantor sampai kantor bilang nggak ada subsidi dan di sana nggak ada jaringan induk pipa pdam maka it saya harus bayar mahal jadi akhirnya nggak jadi pasang 😢,tapi tidak papa pesan sudah suruh kantor sampai kantor bilang tidak ada subsidi tidak ada jaringan induk pipa pdam maka it harus bayar mahal tidak pasang,tapi tidak papa pesan sudah suruh kantor sampai kantor bilang tidak ada subsidi tidak ada jaring induk pipa pdam maka it harus bayar mahal tidak pasang,Pemasangan,Pelayanan,0.3380971271845309
19811,"@imjo9874 selamat pagi pak/bu imjo9874, pekerjaan drainase saat ini sedang menjadi attention kami utk secepatnya berupaya memperbaiki pipa-pipa terdampak proyek tsb. Utk daerah Tanjungsari pipa PDAM terdampak pekerjaan tsb dan sedang ditangani petugas. Apabila membutuhkan bantuan tangki gratis dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w",sedang attention secepatnya berupaya memperbaiki pipa pipa dampak proyek tsb . daerah tanjungsari pipa pdam dampak pekerjaan tsb,sedang attention cepat upaya baik pipa pipa dampak proyek tsb . daerah tanjungsari pipa pdam dampak kerja tsb,Kebocoran,Pemasangan,0.32090507542774627
19832,"Wonosari Kidul gang 2 kelurahan Sawunggaling... Air kuning gak layak konsumsi... Jgnkan buat masak, buat nyuci ajaa takut... Dah semingguan kayak gini mo sampek kapan? Giliran bayar gak pernah telat... Tp kwalitas kok kayak gini...","wonosari kidul gang kelurahan sawunggaling . air kuning tidak layak konsumsi . masak , cuci ajaa takut . deh satu minggu kayak gini sampai kapan ? giliran bayar tidak terlambat .","wonosari kidul gang lurah sawunggaling . air kuning tidak layak konsumsi . masak , cuci ajaa takut . deh satu minggu kayak gin sampai kapan ? gilir bayar tidak lambat .",Air Kotor/Bau,Lainnya,0.2640682651900089
19832,"Wonosari Kidul gang 2 kelurahan Sawunggaling... Air kuning gak layak konsumsi... Jgnkan buat masak, buat nyuci ajaa takut... Dah semingguan kayak gini mo sampek kapan? Giliran bayar gak pernah telat... Tp kwalitas kok kayak gini...",tapi kualitas kayak gini .,tapi kualitas kayak gin .,Air Kotor/Bau,Lainnya,0.47284320897016485
19834,smua akan mulyo indah pada waktunya,smua,smua,Lainnya,Air Tidak Mengalir,0.4039693233020481
19854,@pdamsuryasembada DM TLP gak respon katanya ada petugas mana ??? tagihan naik trus pelayanan kok koyok ngene ..,lalu pelayanan koyok ngene .,lalu layan koyok ngene .,Pelayanan,Lainnya,0.4875972100699929
19877,"@dsatyarini81 Tengger Kandangan pipa pdam terdampak saluran drainase, saat ini sedang dlm penanganan petugas. Mohon maaf atas ketidaknyamanannya. Silahkan telp ke call center bebas pulsa utk bantuan tangki sementara 🙏🏽 -w","tengger kandangan pipa pdam dampak saluran drainase ,","tengger kandang pipa pdam dampak salur drainase ,",Kebocoran,Pemasangan,0.5871035899803934
19883,"@ronyew44 Selamat sore pak Rony, mohon maaf atas ketidaknyamanannya, utk wilayah Tambak Wedi saat ini sedang ada pemasangan saluran drainase. Silahkan DM kami utk alamat lengkap dan no telpnya utk ditindaklanjuti petugas. Terima kasih -w","selamat sore rony , mohon maaf ketidaknyamanan , wilayah tambak takut","selamat sore rony , mohon maaf ketidaknyamanan , wilayah tambak takut",Lainnya,Air Kotor/Bau,0.39019560798895414
19883,"@ronyew44 Selamat sore pak Rony, mohon maaf atas ketidaknyamanannya, utk wilayah Tambak Wedi saat ini sedang ada pemasangan saluran drainase. Silahkan DM kami utk alamat lengkap dan no telpnya utk ditindaklanjuti petugas. Terima kasih -w",sedang ada pemasangan saluran drainase . silahkan pesan alamat lengkap telpnya tindak lanjut petugas . terima kasih,sedang ada pasang salur drainase . silah pesan alamat lengkap telpnya tindak lanjut tugas . terima kasih,Lainnya,Pelayanan,0.47827904708063523
19897,"mhn maaf ya daripada ikut parade gkjelas, lbh baik berikan pelayanan prina ke warga sby, coba cek warga saja susah dpt air pdam, gitu kok bisa ikut parade bunga, emang parade gitu pake uang apa ya, klo pake uang rakyat buat apa, kami tdk butuh parade bunga kami butuh air pdam mengalir jernih selama 24 jam tanpa pompa air sampai lantai 2, kalau tidak bisa silahkan tidak usah menerima gaji dan tunjangan mulai walikota, direktur sampai semua staf pdam, kinerja jelek selama 30 tahun kok minta dibayar, giliran warga telat bayar didenda, UU pelayanan publik sejak tahun 2009 sdh mengatur tp sd 2024 kok masih gkjelas","mohon maaf parade jelas , lebih berikan pelayanan prima warga surabaya , coba cek warga susah air pdam , parade bunga , parade pakai uang , pakai uang rakyat , tidak butuh parade bunga butuh air pdam mengalir jernih jam pompa air sampai lantai , tidak silahkan tidak perlu menerima gaji tunjangan walikota , direktur sampai staf pdam , kinerja jelek bayar , giliran warga terlambat bayar denda , uu pelayanan publik sudah mengatur","mohon maaf parade jelas , lebih ikan layan prima warga surabaya , coba cek warga susah air pdam , parade bunga , parade pakai uang , pakai uang rakyat , tidak butuh parade bunga butuh air pdam alir jernih jam pompa air sampai lantai , tidak silah tidak perlu terima gaji tunjang walikota , direktur sampai staf pdam , kerja jelek bayar , gilir warga lambat bayar denda , uu layan publik sudah atur",Pelayanan,Lainnya,0.4410839760444846
19910,"mhn maaf buat apa dapat penghargaan terbaik thp pembuatan sistem elektronik klo semua masih dikerjakan dari kantor, tujuan utama daripada pembuatan sistem elektronik apa , masak mantan kepala bappeko tidak paham, harusnya dgn sistem elektronik semua kerjaan bisa dikerjakan dari rumah bukan dari kantor, warga surabaya tidak butuh penghargaan krn warga butuh tindakan real bagaimana pemkot surabaya bisa efektif dan efisien dlm membelanjakan APBD kota Surabaya, brp pph yg harus kami bayar ke pemerintah, tapi lihat cara pembelanjaannya gkjelas, jujur kami kecewa, kami kerja keras, gaji kami dipotong, kami belanja di toko modern dipotong ppn, pajak digunakan gkjelas, kami mau menuntut kesiapa skrng","tapi lihat pembelanjaan jelas , jujur kecewa , kerja keras , gaji potong , belanja toko modern potong ppn , pajak digunakan jelas , menuntut sekarang","tapi lihat belanja jelas , jujur kecewa , kerja keras , gaji potong , belanja toko modern potong ppn , pajak guna jelas , tuntut sekarang",Lainnya,Air Tidak Mengalir,0.2339665692822591
19950,Minta tolong air di daerah Surabaya Utara di perhatikan soalnya air nya agak kuning sudah 1minngu ini🙏🙏🙏,air daerah surabaya utara perhati,air daerah surabaya utara perhati,Air Kotor/Bau,Air Tidak Mengalir,0.5399220222311489
19950,Minta tolong air di daerah Surabaya Utara di perhatikan soalnya air nya agak kuning sudah 1minngu ini🙏🙏🙏,karena air nya agak kuning sudah minngu,karena air nya agak kuning sudah minngu,Air Kotor/Bau,Lainnya,0.531802035534485
19983,Keseringan mati pdam pdhl sebagai pelanggan selalu bayar tepat waktu.,padahal pelanggan selalu bayar .,padahal langgan selalu bayar .,Harga,Lainnya,0.4346768734322189
19985,"Ini sdh yg ke 3x nya loh daerah pantai mentari mati air, mbok ya tlg dperhatikan dunk jgn klo warga gak byr air muncul denda dan pemutusan cpt bgt, tp skrg seenaknya sendiri seminggu 3x mati air, sangat amat menggangu pelanggan loh 😮‍💨","sudah nya loh daerah pantai mentari mati air , perhati warga tidak bayar air muncul denda pemutusan cepat banget ,","sudah nya loh daerah pantai mentari mati air , perhati warga tidak bayar air muncul denda putus cepat banget ,",Air Tidak Mengalir,Harga,0.3158772547294807
19985,"Ini sdh yg ke 3x nya loh daerah pantai mentari mati air, mbok ya tlg dperhatikan dunk jgn klo warga gak byr air muncul denda dan pemutusan cpt bgt, tp skrg seenaknya sendiri seminggu 3x mati air, sangat amat menggangu pelanggan loh 😮‍💨","tapi sekarang seenaknya seminggu mati air , ganggu pelanggan loh","tapi sekarang enak minggu mati air , ganggu langgan loh",Air Tidak Mengalir,Pemasangan,0.307385894037868
20012,"@pdamsuryasembada barusan sore tadi, tp keruh, seminggu mandi air coklat, klo tidak percaya monggo datang ke rumah, harusnya kompensasi nya saya tidak membayar tagihan 2 bulan, selama seminggu mandi air galon","tapi keruh , seminggu mandi air coklat , tidak percaya monggo datang rumah , harus kompensasi nya tidak membayar tagihan , seminggu mandi air galon","tapi keruh , minggu mandi air coklat , tidak percaya monggo datang rumah , harus kompensasi nya tidak bayar tagih , minggu mandi air galon",Air Kotor/Bau,Air Tidak Mengalir,0.5107673648678609
20073,Seriiing pol pdhl bayar gas poll,pol,pol,Lainnya,Air Tidak Mengalir,0.39683321033551017
20073,Seriiing pol pdhl bayar gas poll,padahal bayar gas,padahal bayar gas,Harga,Lainnya,0.5198151757593207
20108,"Mohon bantuannya min, saya sdh WA PDAM tapi blm ada balasan. Terkait permohonan PSB SR namun di keterangan tdk ada jaringan, masalah. Terimakasih","mohon bantu admin , sudah whatsapp pdam","mohon bantu admin , sudah whatsapp pdam",Pelayanan,Lainnya,0.4795098105137702
20108,"Mohon bantuannya min, saya sdh WA PDAM tapi blm ada balasan. Terkait permohonan PSB SR namun di keterangan tdk ada jaringan, masalah. Terimakasih","tapi belum ada balasan . terkait permohonan psb sr keterangan tidak ada jaringan , . terima kasih","tapi belum ada balas . kait mohon psb sr terang tidak ada jaring , . terima kasih",Pelayanan,Air Tidak Mengalir,0.3236863604691907
20140,Proyek  jl Resman itu mbok ya dikerjakan cepat tp ngga asal. Mana jalan pake rusak dn berdebu lagi. Pos satpam juga jadi hilang. Sama jl Tapsir juga skg jadi rusak dn berdebu juga @ericahyadi_ @cakj1 🤦‍♀️,proyek jalan resman kerja cepat,proyek jalan resman kerja cepat,Lainnya,Pemasangan,0.49753856568587673
20140,Proyek  jl Resman itu mbok ya dikerjakan cepat tp ngga asal. Mana jalan pake rusak dn berdebu lagi. Pos satpam juga jadi hilang. Sama jl Tapsir juga skg jadi rusak dn berdebu juga @ericahyadi_ @cakj1 🤦‍♀️,tapi tidak . jalan pakai rusak berdebu . pos satuan pengamanan hilang . jalan tapak siring sekarang rusak berdebu,tapi tidak . jalan pakai rusak debu . pos satu aman hilang . jalan tapak siring sekarang rusak debu,Lainnya,Pemasangan,0.31733510516430125
20163,@hw57_garage Mohon maaf atas ketidaknyamanannya. Utk area Lidah Kulon aliran air sempat terganggu krn sedang ada pemasangan saluran drainase. Silahkan DM alamat lengkapnya utk kami tindaklanjuti. Terima kasih -w,mohon maaf ketidaknyamanan . area lidah kulon aliran air terganggu,mohon maaf ketidaknyamanan . area lidah kulon alir air ganggu,Air Tidak Mengalir,Air Kotor/Bau,0.4742647505718303
20189,@dimas_and2iant____ Barata Jaya sabtu pagi sudah selesai pekerjaan dan mengalir kembali airnya krn dampak pipa pdam terkena alat berat pemasangan saluran drainase di Barata Jaya 19 🙏 -w,karena dampak pipa pdam terkena alat pemasangan saluran drainase barata jaya,karena dampak pipa pdam kena alat pasang salur drainase barata jaya,Lainnya,Pemasangan,0.6605189638444071
20239,"@kikiwhyu__ selamat pagi bu Kiki, saat ini sedang ada program diskon Pasang Baru: Periode pendaftaran mulai dari 01 Februari hingga 30 Juni 2024.

Biaya normal PSB-SR sebesar Rp1.750.000,- kini menjadi lebih terjangkau:
1. Hanya Rp200.000,- untuk daya listrik 450 watt
2. Rp300.000,- untuk daya listrik 900 watt
3. Rp600.000,- untuk daya listrik 1.300 watt","sedang ada program diskon pasang periode pendaftaran februari hingga . biaya normal psb sr rp . , kini lebih terjangkau . rp . , daya listrik watt . rp . , daya listrik watt . rp . , daya listrik . watt","sedang ada program diskon pasang periode daftar februari hingga . biaya normal psb sr rp . , kini lebih jangkau . rp . , daya listrik watt . rp . , daya listrik watt . rp . , daya listrik . watt",Harga,Pemasangan,0.699187627030894
20240,"@kikiwhyu__ selamat pagi bu Kiki, saat ini sedang ada program diskon Pasang Baru: Periode pendaftaran mulai dari 01 Februari hingga 30 Juni 2024.

Biaya normal PSB-SR sebesar Rp1.750.000,- kini menjadi lebih terjangkau:

1. Hanya Rp200.000,- untuk daya listrik 450 watt

2. Rp300.000,- untuk daya listrik 900 watt

3. Rp600.000,- untuk daya listrik 1.300 watt","sedang ada program diskon pasang periode pendaftaran februari hingga . biaya normal psb sr rp . , kini lebih terjangkau . rp . , daya listrik watt . rp . , daya listrik watt . rp . , daya listrik . watt","sedang ada program diskon pasang periode daftar februari hingga . biaya normal psb sr rp . , kini lebih jangkau . rp . , daya listrik watt . rp . , daya listrik watt . rp . , daya listrik . watt",Harga,Pemasangan,0.699187627030894
20311,"Tadi sempat ngalir bentar. Tapi sejak siang sampai malam ini, tdk ngalir lagi. Saya di pakis gunung","tapi siang sampai malam , tidak alir . pakis gunung","tapi siang sampai malam , tidak alir . pakis gunung",Air Tidak Mengalir,Lainnya,0.3465514303007742
20421,"Gerak cepat jare, 2 hari gak keluar padahal😂",padahal,padahal,Air Tidak Mengalir,Harga,0.5632944578888343
20452,"@defimynt Selamat siang bu Defi, mohon maaf atas ketidaknyamanannya, utk Lidah Kulon silahkan menyertakan alamat lengkapnya, krn di wilayah Lidah Kulon, dsk sedang ada pemasangan saluran drainase. Terima kasih dan mohon maaf atas ketidaknyamanannya -w","karena wilayah lidah kulon ,","karena wilayah lidah kulon ,",Lainnya,Meteran (Macet/Bermasalah),0.5425554430581643
20452,"@defimynt Selamat siang bu Defi, mohon maaf atas ketidaknyamanannya, utk Lidah Kulon silahkan menyertakan alamat lengkapnya, krn di wilayah Lidah Kulon, dsk sedang ada pemasangan saluran drainase. Terima kasih dan mohon maaf atas ketidaknyamanannya -w",sedang ada pemasangan saluran drainase . terima kasih mohon maaf ketidaknyamanan,sedang ada pasang salur drainase . terima kasih mohon maaf ketidaknyamanan,Lainnya,Pemasangan,0.47181564707090706
20475,@pdamsuryasembada hala minn percuma di wa sampai jamuren yo gak dibalas...trus mau mengadu ambek sopo??,hala admin whatsapp sampai berjamur tidak balas .,hala admin whatsapp sampai jamur tidak balas .,Pelayanan,Lainnya,0.39525432373262115
20475,@pdamsuryasembada hala minn percuma di wa sampai jamuren yo gak dibalas...trus mau mengadu ambek sopo??,lalu mengadu ambek sopo ?,lalu adu ambek sopo ?,Pelayanan,Lainnya,0.6104097570677357
20477,Terima kasih karena pelayanan kalian makin buruk,karena pelayanan buruk,karena layan buruk,Pelayanan,Lainnya,0.5443536824829578
20483,@pdamsuryasembada saya sudah melakukan pengaduan 2 hari lalu blm ada respon. Saya sempat mendapat informasi tangki air  harus mengantri di RT. Sedangkan saya sekeluarga kerja sampai sore sehingga kesulitan mendapatkan air. Sampai kapan ya perbaikannya,sudah melakukan pengaduan,sudah laku adu,Pelayanan,Lainnya,0.5902290614291373
20483,@pdamsuryasembada saya sudah melakukan pengaduan 2 hari lalu blm ada respon. Saya sempat mendapat informasi tangki air  harus mengantri di RT. Sedangkan saya sekeluarga kerja sampai sore sehingga kesulitan mendapatkan air. Sampai kapan ya perbaikannya,sedangkan keluarga kerja sampai sore kesulitan mendapatkan air . sampai kapan,sedang keluarga kerja sampai sore sulit dapat air . sampai kapan,Air Tidak Mengalir,Lainnya,0.34481165050722806
20495,@lancarjaya_corps Mohon maaf atas ketidaknyamanannya. Utk area Lidah Kulon aliran air sempat terganggu krn sedang ada pemasangan saluran drainase. Silahkan DM alamat lengkapnya utk kami tindaklanjuti. Terima kasih -w,mohon maaf ketidaknyamanan . area lidah kulon aliran air terganggu,mohon maaf ketidaknyamanan . area lidah kulon alir air ganggu,Air Tidak Mengalir,Air Kotor/Bau,0.4742647505718303
20496,@hw57_garage Mohon maaf atas ketidaknyamanannya. Utk area Lidah Kulon aliran air sempat terganggu krn sedang ada pemasangan saluran drainase. Silahkan DM alamat lengkapnya utk kami tindaklanjuti. Terima kasih -w,mohon maaf ketidaknyamanan . area lidah kulon aliran air terganggu,mohon maaf ketidaknyamanan . area lidah kulon alir air ganggu,Air Tidak Mengalir,Air Kotor/Bau,0.4742647505718303
20511,"Min lidah kulon mati total 3 hari sampai hari ini, sdh dm, wa ga ada respon positif, jgn balas comment ini dgn minta lampirkan data alamat, no pelanggan, no telp, dll saya sdh kirim 3 hari yg lalu",lalu,lalu,Pelayanan,Meteran (Macet/Bermasalah),1.0
20549,"@pdamsuryasembada error trus di aplikasi mau pengaduan call center tetep ga isok nyeleseikan masalah, lek telat bayar kenek dendo lek ngene iki banyune matek ya opo","lalu aplikasi pengaduan call center tetap ga selesai , terlambat bayar kenek denda ngene air mati","lalu aplikasi adu call center tetap ga selesai , lambat bayar kenek denda ngene air mati",Pelayanan,Air Tidak Mengalir,0.3419791269312198
20554,"Wilayah Gayungan sudah dari sore hingga saat ini belum nyala,sudah buat pengaduan tapi belum ada tindak an apa""",tapi belum ada tindak an,tapi belum ada tindak an,Pelayanan,Air Tidak Mengalir,0.5787969800977993
20556,"@brutoke pagi pak Brutoke, silahkan DM alamat lengkapnya utk kami tjndaklanjuti air keruhnya. Alhamdulillah air sudah keluar setelah sempat mati krn dampak pekerjaan pipa bocor di Kenjeran 🙏🏽☺️ -w","pagi brutoke , silahkan pesan alamat lengkap tjndaklanjuti air keruh . alhamdulillah air sudah keluar mati","pagi brutoke , silah pesan alamat lengkap tjndaklanjuti air keruh . alhamdulillah air sudah keluar mati",Air Kotor/Bau,Air Tidak Mengalir,0.6754668573193439
20734,@sullistyorinii di saya gang sebelah pean sdh klr mbak tp air nya merah kyk air bekas karat besi gitu,tapi air nya merah air bekas karat besi,tapi air nya merah air bekas karat besi,Air Tidak Mengalir,Lainnya,0.31518498339597045
20736,@sullistyorinii sudah bu... saya ngisi jam 1 malam nyala tapi kotor,sudah bu . isi jam malam hidup,sudah bu . isi jam malam hidup,Lainnya,Air Tidak Mengalir,0.4857144524470324
20736,@sullistyorinii sudah bu... saya ngisi jam 1 malam nyala tapi kotor,tapi kotor,tapi kotor,Air Kotor/Bau,Lainnya,0.7560038627941148
20787,@zainulkarim_ Bratang Gede bbrp kali gangguan air pdam krn pipa pdam terdampak pemasangan saluran drainase. Mudah2an saat ini air sudah mengalir normal di tmp bpk. Jika belum silahkan mengisi data via DM atau mengadu via Aplikasi CIS PDAM -w,bratang gede gangguan air pdam,bratang gede ganggu air pdam,Air Tidak Mengalir,Lainnya,0.5195079550378978
20787,@zainulkarim_ Bratang Gede bbrp kali gangguan air pdam krn pipa pdam terdampak pemasangan saluran drainase. Mudah2an saat ini air sudah mengalir normal di tmp bpk. Jika belum silahkan mengisi data via DM atau mengadu via Aplikasi CIS PDAM -w,karena pipa pdam dampak pemasangan saluran drainase . mudah air sudah mengalir normal tmp . belum silahkan mengisi data via pesan mengadu via aplikasi cis pdam,karena pipa pdam dampak pasang salur drainase . mudah air sudah alir normal tmp . belum silah isi data via pesan adu via aplikasi cis pdam,Kebocoran,Pemasangan,0.3872190138048834
20793,"@choky_pokoke_mancing tangki kami saat ini sejumlah 10 armada sedang membantu pengiriman di wilayah terdampak dgn dikoordinir oleh RT/RW/Koordinator setempat, mhn maaf atas ketidaknyamanannya -w","sedang pengiriman wilayah dampak koordinasi rw koordinator , mohon maaf ketidaknyamanan","sedang kirim wilayah dampak koordinasi rw koordinator , mohon maaf ketidaknyamanan",Lainnya,Air Tidak Mengalir,0.47486039946941516
20831,"di sini sdh banyak yg protes saya cmn pgn ketawa , Air d rmh saya sdh sebulan mati dari tgl 24 april smpai skg , dan bukan d rmh saya saja d seluruh perumahan, pagi mati smpai malam, malam jam 10 malam baru nyala ... sak jane lapo seh menyiksa warga kok cek nemen e mosok pipo e jebol kabeh 👏👏👏 tapi gak tanggap cepet , kalau bkin video"" testimoni itu yg d tindak lanjuti cepet sedangkan kita d sini nunggu air gak nyala"" smpek saya itu lelah tlfon @pdamsuryasembada yg awalnya gratis bebas pulsa , jdi tarif kan skg saking banyak nya trima komplain dri pelanggan mngkjn ya","tapi tidak tanggap cepet , video testimoni tindak cepet","tapi tidak tanggap cepet , video testimoni tindak cepet",Pelayanan,Lainnya,0.4909679637001208
20854,"@toqwieazt saya SBU XI, beli galon 7rb sehari tadi 5 galon wes habis, buat pup pip, belum mandi, belum cuci baju, sampai yg malem pip dan pup di TP, iki piye, belum besok pagi klo kerja, ini sehari gak sholat blas","xi , beli galon sehari galon sudah habis , buang air besar pip , belum mandi , belum cuci baju , sampai malam pip buang air besar","xi , beli galon hari galon sudah habis , buang air besar pip , belum mandi , belum cuci baju , sampai malam pip buang air besar",Lainnya,Air Tidak Mengalir,0.6373303833809101
20854,"@toqwieazt saya SBU XI, beli galon 7rb sehari tadi 5 galon wes habis, buat pup pip, belum mandi, belum cuci baju, sampai yg malem pip dan pup di TP, iki piye, belum besok pagi klo kerja, ini sehari gak sholat blas","tapi , , belum besok pagi kerja , sehari tidak sholat sama sekali","tapi , , belum besok pagi kerja , hari tidak sholat sama sekali",Lainnya,Air Tidak Mengalir,0.39226681828037585
20861,Sudah bolak balik tlpon cs tp susah gak bsa dihubungi..,sudah berkali kali telepon cs,sudah kali kali telepon cs,Pelayanan,Lainnya,0.6881706330140993
20861,Sudah bolak balik tlpon cs tp susah gak bsa dihubungi..,tapi susah tidak hubingi .,tapi susah tidak hubingi .,Pelayanan,Lainnya,0.402022697914984
20868,Ini udah lebih dr 6 jam yo min. Kalo perbaikan trs ya dipotong dong tagihanya. Pdam mati tpi tagihan tetep dan naik. Sampe kapan kenjeran mati pdamnya ? Gila nih harus nya imfonya jauh dr hari senin biar ada persiapan buat nandon air banyak,sudah lebih jam admin . perbaikan potong tagihan . pdam mati,sudah lebih jam admin . baik potong tagih . pdam mati,Harga,Lainnya,0.7366817208592554
20868,Ini udah lebih dr 6 jam yo min. Kalo perbaikan trs ya dipotong dong tagihanya. Pdam mati tpi tagihan tetep dan naik. Sampe kapan kenjeran mati pdamnya ? Gila nih harus nya imfonya jauh dr hari senin biar ada persiapan buat nandon air banyak,tapi tagihan tetap naik . sampai kapan kenjeran mati pdam ? gila harus nya informasi biar ada persiapan tandon air banyak,tapi tagih tetap naik . sampai kapan kenjeran mati pdam ? gila harus nya informasi biar ada siap tandon air banyak,Air Tidak Mengalir,Pelayanan,0.35715051862455943
20908,"tak komplain lewat wa ne om lgsung di tanggapi, ga suwe murup banyu ne. tiwas di belani sampe meh gegeran karo petugas e spbu goro2 toilet e ga oleh digawe adus 🤣","tidak komplain whatsapp om menanggap , ga lama murup air . terlanjur dipertahankan sampai meh geger petugas spbu","tidak komplain whatsapp om tanggap , ga lama murup air . lanjur tahan sampai meh geger tugas spbu",Pelayanan,Lainnya,0.34320014425218914
20934,@kak.uswa samaaaa. Mulai tgl 10 Jumat minggu lalu sampek hari ini Selasa pipa PDAM rumah bocor. Sdh masukkan pengaduan blm ada respon😢.,lalu sampai pipa pdam rumah bocor . sudah masuk pengaduan belum ada respon .,lalu sampai pipa pdam rumah bocor . sudah masuk adu belum ada respon .,Kebocoran,Pelayanan,0.5169977666971589
20942,"@tyasabata Selamat Sore Ibu Tyasabata. Mohon maaf atas ketidaknyamanannya, saat ini daerah tersebut sedang dalam proses normalisasi aliran. Mohon ditunggu terlebih dahulu. Terimakasih atas pengertiannya☺️🙏","selamat sore ibu tyasabata . mohon maaf ketidaknyamanan , daerah","selamat sore ibu tyasabata . mohon maaf ketidaknyamanan , daerah",Lainnya,Air Tidak Mengalir,0.5007164095559639
20952,"@pdamsuryasembada PDAM anda telah menyusahkan kami pelanggan mu, harusnya anda malu lo ya.. Saya sudah bayar tagihan mu, yg tiap bulan naik.. Tp pelayanan mu selalu begini..","pdam menyusahkan pelanggan mu , harus malu . sudah bayar tagihan mu , naik .","pdam susah langgan mu , harus malu . sudah bayar tagih mu , naik .",Harga,Lainnya,0.42279257723327873
20952,"@pdamsuryasembada PDAM anda telah menyusahkan kami pelanggan mu, harusnya anda malu lo ya.. Saya sudah bayar tagihan mu, yg tiap bulan naik.. Tp pelayanan mu selalu begini..",tapi pelayanan mu selalu .,tapi layan mu selalu .,Pelayanan,Lainnya,0.5700349969673048
20986,Ya Allah min. Rasido umba2 maneh aku. Padahal wes ngumpulno niat ket ma bengi :(((,allah admin . cuci .,allah admin . cuci .,Lainnya,Air Tidak Mengalir,0.4708736496797906
21029,"Ini setro Baru Utara XI air gak keluar Min.. Waktunya beraktivitas, hari2 jalan bongkar, pipa bocor, gitu aja terus, pdhl tagihannya naik terus..","setro utara xi air tidak keluar admin . beraktivitas , jalan bongkar , pipa bocor , ,","setro utara xi air tidak keluar admin . aktivitas , jalan bongkar , pipa bocor , ,",Air Tidak Mengalir,Lainnya,0.6459842448112791
21043,"kalau boleh saran,, bisa lo dikasih kode dulu sebelum mati lama sebenernya.. matiin lah 30 menit dulu habis itu nyala lagi 1 jam lah sekiranya orang orang punya tandon.. nanti baru deh matiin lagi bebas... nggak semua stanby di hp untuk dapat info soalnya min.. kalau udah kejadian baru deh nyari nyari kenapa kenapa kok mati.. 🙏🏻🙇🏻‍♀️🙇🏻‍♀️","saran , kasih kode mati lama sebenernya . mati menit habis hidup jam tandon . deh mati bebas . tidak siaga ponsel genggam informasi","saran , kasih kode mati lama sebenernya . mati menit habis hidup jam tandon . deh mati bebas . tidak siaga ponsel genggam informasi",Pelayanan,Lainnya,0.3613799858818757
21053,keterangane mek 6 jam tapi smpk saiki banyune gorong murup min,tapi smpk sekarang air gorong-gorong murup admin,tapi smpk sekarang air gorong-gorong murup admin,Air Tidak Mengalir,Lainnya,0.6170923690291424
