comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
27776,"Air di balas klumprik mati min, sudah telp call center tadi jam 6 tp belum ada tindak lanjutnya",tapi belum ada tindak lanjutnya,tapi belum ada tindak lanjut,Pelayanan,Air Tidak Mengalir,0.4842157294553321
27796,Saya sudah kirim via wa. Tapi untuk foam kekurangan surat tanah nya TDK ada? Bagaimana selanjutnya kak?,sudah kirim via whatsapp .,sudah kirim via whatsapp .,Pelayanan,Lainnya,0.5575003099390053
27808,Min udah daftar pemasangan baru dan BERKAS sudah dikirim sesuai lengkap tapi belum ada kabar tindakan lebih lanjut nya gimana? Kira2 proses nya berapa hari baru ada tindakan lebih lanjut buat pemasangan setelah kirim dokumen ya min ? Mohon arahannya 🙏😢,tapi belum ada kabar tindakan lebih nya ? kira proses nya baru ada tindakan lebih pemasangan kirim dokumen admin ? mohon arah,tapi belum ada kabar tindak lebih nya ? kira proses nya baru ada tindak lebih pasang kirim dokumen admin ? mohon arah,Pemasangan,Air Tidak Mengalir,0.28094839290818485
27828,Saya suruh teman saya tanya masalah klampis kok di jawab tunggu kabarnya disuruh lihat ig pdam sampai keluar pengumumannya padahal saya sdh ke pdam sesuai anjuran dr dm anda @pdamsuryasembada,padahal sudah pdam anjuran pesan,padahal sudah pdam anjur pesan,Pelayanan,Air Tidak Mengalir,0.5275663839783222
27835,Klo masih satu atap rumah dgn pemilik tp pln atasnama sendiri dan pingin pdam sndiri bisa gak....jadi gk ada srt rumh aplg pbb,atap rumah pemilik,atap rumah milik,Lainnya,Meteran (Macet/Bermasalah),0.5221025469101132
27857,"@mommy_rafa18 iya bu, petugas kami sedang mengupayakan utk kecepatan perbaikan. Tapi yg paling utama adalah keselamatan kerja krn pekerjaan ini berhubungan dgn mekanikal elektrikal (kelistrikan) perlu lebih hati2 dalam mengerjakannya. Apabila ibu dan tetangga2 membutuhkan bantuan tangki air gratis sementara dpt menghubungi call center di 08001926666. Terima kasih 🙏🏽-w",sedang mengupayakan kecepatan perbaikan .,sedang upaya cepat baik .,Pelayanan,Lainnya,0.4608856052571436
27857,"@mommy_rafa18 iya bu, petugas kami sedang mengupayakan utk kecepatan perbaikan. Tapi yg paling utama adalah keselamatan kerja krn pekerjaan ini berhubungan dgn mekanikal elektrikal (kelistrikan) perlu lebih hati2 dalam mengerjakannya. Apabila ibu dan tetangga2 membutuhkan bantuan tangki air gratis sementara dpt menghubungi call center di 08001926666. Terima kasih 🙏🏽-w",karena pekerjaan berhubungan mekanikal elektrikal kelistrikan perlu lebih hati dalam kerja . ibu tetangga membutuhkan bantuan tangki air gratis menghubungi call center . terima kasih,karena kerja hubung mekanikal elektrikal listrik perlu lebih hati dalam kerja . ibu tetangga butuh bantu tangki air gratis hubung call center . terima kasih,Pelayanan,Lainnya,0.4552628797469532
27888,"Cak @ericahyadi_ surat kami mengenai warga di UKA yg tertinggal tdk pernah dpt sumbangan dlm bemtuk apapun ,mohon segera ditindak lanjuti yg dpt sumbangan warga yg punya rumah tetep,yang kost/kontrak diabaikan oleh RT setempat,dan  sdh terdaftar di kelurahan sumbangan tsb,tetapi tdk tersalurkan ke warga miskin rsb 👏😢",tetapi tidak tersalurkan warga miskin rsb,tetapi tidak salur warga miskin rsb,Lainnya,Air Tidak Mengalir,0.3308512936316174
27914,Pak @ericahyadi_  air PDAM nya tlong kwalitas nya di perhtikan klrg say samp skit mta nya gra2 air keruh dan kotor air PDAM srby tidak layak di buat mndi aplgi untuk mask krna jelk bnget kit bnyar mahal2 tpi kwalitas nya 0 tolong pak @ericahyadi_,tapi kualitas nya,tapi kualitas nya,Air Kotor/Bau,Harga,0.6005286914409717
27916,Pak eri mohon bantuannya supaya PDAM d daerah kavlingan drancang Menganti bisa masuk.karena dsni TDK ada air susah air waktu kemarin.krn ada pihak yg melarang PDAM masuk karena buat bisnis,karena bisnis,karena bisnis,Lainnya,Pemasangan,0.2997359583143627
27926,@susan.andreana @ericahyadi_ kalo dulu di Pemkot p.wali sendiri yg menemui.terus dipindah dikelurahan sambat warganya tapi tidak berfungsi karena pihak kelurahan g ada yg mau ngezoom dengan pak wali langsung cari aman aja katanya,. andreana pemerintah kota . wali menemui . pindah kelurahan sambat warga,. andreana perintah kota . wali temu . pindah lurah sambat warga,Lainnya,Pelayanan,0.35092891794913184
27926,@susan.andreana @ericahyadi_ kalo dulu di Pemkot p.wali sendiri yg menemui.terus dipindah dikelurahan sambat warganya tapi tidak berfungsi karena pihak kelurahan g ada yg mau ngezoom dengan pak wali langsung cari aman aja katanya,tapi tidak berfungsi,tapi tidak fungsi,Lainnya,Meteran (Macet/Bermasalah),0.5117276479787918
27927,"@agustriwahyuni1 tapi paling nggak itu di pantau langsung walikota, dan itu pernah buat Bu lurah wilayah sy keringat dingin krn laporan di apk tsb","tapi paling tidak pantau walikota , bu lurah wilayah keringat dingin","tapi paling tidak pantau walikota , bu lurah wilayah keringat dingin",Lainnya,Air Tidak Mengalir,0.40829518227803585
27927,"@agustriwahyuni1 tapi paling nggak itu di pantau langsung walikota, dan itu pernah buat Bu lurah wilayah sy keringat dingin krn laporan di apk tsb",karena laporan aplikasi tsb,karena lapor aplikasi tsb,Lainnya,Pelayanan,0.2711805799218182
27928,@pradana21 saya SDH 3 th minta ke sambat warga dikelurahan tetapi dipersulit intinya tidak boleh padahal kelurahan tidak bisa membantu lewat aplikasi wargaku jawabannya tetep terus g ada solusi,tetapi sulit inti tidak,tetapi sulit inti tidak,Lainnya,Pemasangan,0.3666975644568805
27931,Tolong Ayahanda Nasehati Proyek2 Yang Ada di Surabaya Kalo Setelah Proyek di Perbaiki contoh Yang Ada di Daerah Kapasan Sekitar Habis Proyek Entah itu Apa Namanya Lubangin Jalan Tapi Tidak di Aspal cuma di tutupi Tanah dan bikin jalan berlubang dsb.Tolong Pula Jalan Yang Parah Bergelombang Seperti Di Pahlawan depan Sekolah Stella di Ratakan sampai halus dan jln lainnya di sby.jgn hanya di tengah kota doang seperti darmo dll di halusin tapi jalan lain di sby lainnya.makasih lan maturnuwun,ayahanda nasihat proyek ada surabaya proyek contoh ada daerah kapasan habis proyek nama lubang jalan,ayahanda nasihat proyek ada surabaya proyek contoh ada daerah kapas habis proyek nama lubang jalan,Lainnya,Air Tidak Mengalir,0.44601755237897045
27935,Tolong pak di drop lagi beras murah dari bulog  ke pasar tradisional krn.banyak yg.membutuhkan beras murah.,karena . banyak . membutuhkan beras murah .,karena . banyak . butuh beras murah .,Lainnya,Pemakaian,0.2533999295028046
27954,"@alfianreza11 saya kak , sy uda laporan by wa tp blm ada orang pdam cek krumah juga . Sedangkan tanggal berjalan . Klo ga di bayar kena denda kalo dibayar tagihan melonjat drastis minta tolong dibantu min @pdamsuryasembada 😢",tapi belum ada pdam cek rumah .,tapi belum ada pdam cek rumah .,Pelayanan,Air Tidak Mengalir,0.478274878096842
28000,"@pdamsuryasembada iya nich, di Jl. Candi Lempung 33. Selalu jam 05:30-11:00 dan jam 16:30-19:00 debit airnya kecil. Memang sich banyak yang pakai. Tapi masak tidak ada solusi. Seperti bikin tandon air tinggi seperti di Pasuruan Probolinggo Malang",", jalan . candi lempung . selalu jam jam debit air kecil . memang banyak pakai .",", jalan . candi lempung . selalu jam jam debit air kecil . memang banyak pakai .",Air Tidak Mengalir,Lainnya,0.6026489429718436
28136,Tolonggg sampe kapan perbaikan selesai? Katanya tadi malam sudah proses penyelesaian. Tapi sampai sekarang air di sememi mati total @pdamsuryasembada,tapi sampai sekarang air sememi mati total,tapi sampai sekarang air mem mati total,Air Tidak Mengalir,Pelayanan,0.5949519667700673
28139,"@indrianadm sama mb, kalau soal byr saya juga lancar2 aja cuma gatau knp sering bgt mati.. pdhl UKA dan kendungrejo  aman2 aja. Mungkin beda aliran kali ya","mb , bayar lancar ga pernah banget mati .","mb , bayar lancar ga pernah banget mati .",Air Tidak Mengalir,Lainnya,0.39335919696737925
28168,@faradilla_94 iya sama Bu. Kami juga tidak punya tandon untuk penampungan air. Seharian ini gak bisa ngapa-ngapain karena air mati total di daerah Klakah Rejo Lor Utara IV C. Sudah coba pakai Sanyo juga tetap tidak bisa keluar airnya.,bu . tidak tandon penampungan air . seharian tidak ngapa,bu . tidak tandon tampung air . hari tidak ngapa,Air Tidak Mengalir,Air Kotor/Bau,0.4083457200955394
28179,Saya anak kos ga ada tandon sama sekali. Tiba2 di matikan air. Saya punya anak kecil balita.ga bisa aktifitas apaoun ga bisa kemana mana karena belum mandi. Mohon segera pulihkan lagi,karena belum mandi . mohon pulih,karena belum mandi . mohon pulih,Air Tidak Mengalir,Pemasangan,0.4823971027635696
28198,Min mau tanya biaya retribusi kebersihan kenapa naik 2x lipat dibanding bulan lalu?,lalu ?,lalu ?,Lainnya,Meteran (Macet/Bermasalah),0.5327576863824036
28211,Ayo dong kwalitas air nya di perbaiki jng biaya retribusi aja yg naik harus seinbang sam kwaltas air nya kok mking kesin kwalitas bukn air bersih tapi air kli jagir ada hrga ad kwalits,tapi air jagir ada harga ada kualitas,tapi air jagir ada harga ada kualitas,Lainnya,Air Kotor/Bau,0.487899661547103
28223,@wandapujiel dm sy baru di bls kak . Bru ada petugas yg cek hari senin depan .. latanya di cek sih ada perubahan tarif rekategori 1.2 jadi 2.1 .  Tapi ya bener emang ga masuk akal banget naiknyaa drastis 😢,pesan baru balas kakak . baru ada petugas cek . cek sih ada perubahan tarif rekategori . . .,pesan baru balas kakak . baru ada tugas cek . cek sih ada ubah tarif rekategori . . .,Perubahan Kode Tarif,Lainnya,0.3357673842000349
28245,"minta tolong petugas cek meter wilayah kapasmadya ini 2x saya di kena prank tiap bulan di cek tapi masih kena biaya akumulasi, padahal tiap cek sudah tak bantu tak tungguin tak kasi tau foto yg bener yang jelas laporannya tp asal asal an, yang salah petugasnya yang nanggung saya 🔥 yang bener aja",petugas cek meter wilayah kapasmadya kena cek,tugas cek meter wilayah kapasmadya kena cek,Pelayanan,Lainnya,0.43529940721794025
28245,"minta tolong petugas cek meter wilayah kapasmadya ini 2x saya di kena prank tiap bulan di cek tapi masih kena biaya akumulasi, padahal tiap cek sudah tak bantu tak tungguin tak kasi tau foto yg bener yang jelas laporannya tp asal asal an, yang salah petugasnya yang nanggung saya 🔥 yang bener aja","tapi , salah petugas tanggung benar","tapi , salah tugas tanggung benar",Pelayanan,Lainnya,0.46207468534617063
28263,@dep_lest baik kak mohon maaf atas ketidaknyamannya. Segera akan ditangani oleh petugas tehnis mohon ditunggu,kakak mohon maaf nyaman .,kakak mohon maaf nyaman .,Lainnya,Air Tidak Mengalir,0.596985069786177
28327,"@muhamadgozalirachman Mohon maaf bpk, hal tsb dampak sesaat setelah perbaikan, namun hal ini hanya berlangsung sesaat saja. Mohon ditunggu akan segera normal kembali 🙏🙏",akan normal,akan normal,Lainnya,Pelayanan,0.703171937509701
28331,"Planning hari Kamis malam pengerjaan, tapi kemarin hari Jumat sore pk 16 air baru mati, dimana masyrakat tanpa ada persiiapan, dan sampai Sabtu pagi ini air pdam masih belum menyala.Saran saya pdam gak usah pamer² kinerja di medsos tapi pelayanan dalam wujud nyata ke pelanggan yg harus lebih diperhatikan. Jangan sampai pelangaan dan masyarakat sekitarnya merasa dirugikan dan akan menempuh jalur hukum ke class action ya",tapi pelayanan dalam wujud nyata pelanggan harus lebih perhati . sampai pelanggan masyarakat rugi,tapi layan dalam wujud nyata langgan harus lebih perhati . sampai langgan masyarakat rugi,Pelayanan,Lainnya,0.24835529286068003
28331,"Planning hari Kamis malam pengerjaan, tapi kemarin hari Jumat sore pk 16 air baru mati, dimana masyrakat tanpa ada persiiapan, dan sampai Sabtu pagi ini air pdam masih belum menyala.Saran saya pdam gak usah pamer² kinerja di medsos tapi pelayanan dalam wujud nyata ke pelanggan yg harus lebih diperhatikan. Jangan sampai pelangaan dan masyarakat sekitarnya merasa dirugikan dan akan menempuh jalur hukum ke class action ya",akan menempuh jalur hukum aksi,akan tempuh jalur hukum aksi,Lainnya,Pelayanan,0.4448114323186397
28367,"@bekam_sby 1- baik pak / bu, akan kami informasikan ke petugas terkait untuk di cek segera. Terima kasih informasinya. Mohon maaf ketidaknyamanannya 🙏",akan informasi petugas terkait cek . terima kasih informasi . mohon maaf ketidaknyamanan,akan informasi tugas kait cek . terima kasih informasi . mohon maaf ketidaknyamanan,Pelayanan,Lainnya,0.4687869894973986
28372,@pdamsuryasembada cek dm,cek pesan,cek pesan,Pelayanan,Lainnya,1.0
28375,"@febridhaayu selamat malam. Mohon maaf kak Febri. Sebelumnya kami mohon maaf, untuk daerah sememi dan sekitarnya airnya tidak keluar karena dampak perbaikan pipa bocor diameter 300mm di Kandangan. Saat ini masih dalam proses perbaikan. Mohon doanya juga kak, agar perbaikan segera selesai dan distribusi air ke pelanggan segera normal kembali. Kak Febri, bisa memesan air tangki gratis melalui call center 08001926666, 1 tangki untuk 5-7 rumah. Sekali lagi kami mohon maaf kak febri❤️","karena dampak perbaikan pipa bocor diameter mm kandangan . dalam proses perbaikan . mohon doa kakak , perbaikan selesai distribusi air pelanggan normal . kakak , memesan air tangki gratis melalui call center , tangki rumah . sekali mohon maaf kakak","karena dampak baik pipa bocor diameter mm kandang . dalam proses baik . mohon doa kakak , baik selesai distribusi air langgan normal . kakak , mes air tangki gratis lalu call center , tangki rumah . sekali mohon maaf kakak",Kebocoran,Lainnya,0.30517444636376284
28376,"@bunganaibahooo_ selamat malam kak bunga, sebelumnya mohon maaf. Hal tersebut karena ada perbaikan pipa bocor diameter 300mm di Kandangan. Saat ini masih dalam proses perbaikan. Mohon doanya agar perbaikan cepat selesai dan distribusi air ke pelanggan segera normal kembali. Untuk kebutuhan air mendesak, Kak Bunga bisa memesan air tangki gratis melalui call center 08001926666, 1 tangki untuk 5-7 rumah. Sekali lagi kami mohon maaf ya kak bunga❤️🙏","karena ada perbaikan pipa bocor diameter mm kandangan . dalam proses perbaikan . mohon doa perbaikan cepat selesai distribusi air pelanggan normal . kebutuhan air mendesak , kakak bunga memesan air tangki gratis melalui call center , tangki rumah . sekali mohon maaf kakak bunga","karena ada baik pipa bocor diameter mm kandang . dalam proses baik . mohon doa baik cepat selesai distribusi air langgan normal . butuh air desak , kakak bunga mes air tangki gratis lalu call center , tangki rumah . sekali mohon maaf kakak bunga",Kebocoran,Lainnya,0.2797859531672971
28377,"@danish.computer selamat pagi bpk / bu, mohon maaf gangguan distribusi air daerah sememi, benowo, kandangan, dsk disebabkan dampak bocornya pipa di Jalan Kandangan. Hingga saat ini petugas kami masih berusaha menyelesaikan pekerjaan tsb. Mohon ditunggu normalisasinya sedang kami upayakan semaksimal mungkin. Terima kasih 🙏",". computer selamat pagi bu , mohon maaf gangguan distribusi air daerah sememi , benowo , kandangan , disebabkan dampak bocor pipa jalan kandangan . hingga petugas berusaha menyelesaikan pekerjaan tsb . mohon tunggu normalisasi",". computer selamat pagi bu , mohon maaf ganggu distribusi air daerah mem , benowo , kandang , sebab dampak bocor pipa jalan kandang . hingga tugas usaha selesai kerja tsb . mohon tunggu normalisasi",Kebocoran,Lainnya,0.3245665144786395
28378,"@gunawanbudiharijono Selamat pagi pak / bu, mohon maaf gangguan distribusi air daerah sememi, benowo, kandangan, dsk disebabkan dampak bocornya pipa di Jalan Kandangan. Hingga saat ini petugas kami masih berusaha menyelesaikan pekerjaan tsb. Mohon ditunggu normalisasinya sedang kami upayakan semaksimal mungkin. Terima kasih 🙏","selamat pagi bu , mohon maaf gangguan distribusi air daerah sememi , benowo , kandangan , disebabkan dampak bocor pipa jalan kandangan . hingga petugas berusaha menyelesaikan pekerjaan tsb . mohon tunggu normalisasi","selamat pagi bu , mohon maaf ganggu distribusi air daerah mem , benowo , kandang , sebab dampak bocor pipa jalan kandang . hingga tugas usaha selesai kerja tsb . mohon tunggu normalisasi",Kebocoran,Lainnya,0.3245665144786395
28379,"@andhika.e.p Selamat pagi pak / bu, mohon maaf gangguan distribusi air daerah sememi, benowo, kandangan, dsk disebabkan dampak bocornya pipa di Jalan Kandangan. Hingga saat ini petugas kami masih berusaha menyelesaikan pekerjaan tsb. Mohon ditunggu normalisasinya sedang kami upayakan semaksimal mungkin. Terima kasih 🙏",". nya . selamat pagi bu , mohon maaf gangguan distribusi air daerah sememi , benowo , kandangan , disebabkan dampak bocor pipa jalan kandangan . hingga petugas berusaha menyelesaikan pekerjaan tsb . mohon tunggu normalisasi",". nya . selamat pagi bu , mohon maaf ganggu distribusi air daerah mem , benowo , kandang , sebab dampak bocor pipa jalan kandang . hingga tugas usaha selesai kerja tsb . mohon tunggu normalisasi",Kebocoran,Lainnya,0.32370786751734404
28389,"@bunganaibahooo_ mohon maaf kak bunga. Seharusnya distribusi sudah normal semua, karena saat ini sudah dalam proses normalisasi aliran air ke Pelanggan. Apakah sampai saat ini masih belum keluar airnya di rumah kak bunga?","mohon maaf kakak bunga . distribusi sudah normal ,","mohon maaf kakak bunga . distribusi sudah normal ,",Lainnya,Air Tidak Mengalir,0.4303146012807627
28389,"@bunganaibahooo_ mohon maaf kak bunga. Seharusnya distribusi sudah normal semua, karena saat ini sudah dalam proses normalisasi aliran air ke Pelanggan. Apakah sampai saat ini masih belum keluar airnya di rumah kak bunga?",karena sudah dalam proses normalisasi aliran air pelanggan . sampai belum keluar air rumah kakak bunga ?,karena sudah dalam proses normalisasi alir air langgan . sampai belum keluar air rumah kakak bunga ?,Air Tidak Mengalir,Lainnya,0.32788714146403397
28408,"Percuma ada call center, WA, dll tp tidak direspon sama sekali. Padahal sudah hampir 1 bulan tidak ada respon sama sekali, malah sekarang nomor call center tidak terdaftar.",tapi tidak respon sekali .,tapi tidak respon sekali .,Pelayanan,Lainnya,0.4674232913657812
28412,"bulan ini tagihan air gila"" an banget.heran tiap tahun tagihanny makon mahal aja lebih mahal dari tagihan listrik, bulan lalu msh 150 rb an,dan bulan ini 220rb an,kok bisa ya naiknya jauh banget sedangkan pemakaian nya tetep saya kaya hari"" biasanya,dan anehnya lagi ga perna ada kelihatan petugas ngontrol meteran tapi tagihannya gila""an.ada yang ngalamin juga ga?","sedangkan pemakaian nya tetap kaya , aneh ga ada petugas kontrol meter","sedang pakai nya tetap kaya , aneh ga ada tugas kontrol meter",Harga,Meteran (Macet/Bermasalah),0.34284488212049313
28412,"bulan ini tagihan air gila"" an banget.heran tiap tahun tagihanny makon mahal aja lebih mahal dari tagihan listrik, bulan lalu msh 150 rb an,dan bulan ini 220rb an,kok bisa ya naiknya jauh banget sedangkan pemakaian nya tetep saya kaya hari"" biasanya,dan anehnya lagi ga perna ada kelihatan petugas ngontrol meteran tapi tagihannya gila""an.ada yang ngalamin juga ga?",tapi tagihan gila . ada mengalami ga ?,tapi tagih gila . ada alami ga ?,Harga,Lainnya,0.3804433606726736
28417,telat sehari langsung denda tapi kalo air mati tanggapan luuaaammmaaanya minta ampun 👎👎👎👎👎👎,tapi air mati tanggapan lama ampun,tapi air mati tanggap lama ampun,Air Tidak Mengalir,Air Kotor/Bau,0.44770751497915795
28422,"Luama banget ya pengaduan gak dateng2 , sudah bocor hampir 1 minggu proses2 tok infonya tp gak datang kerumah","lama sekali pengaduan tidak datang , sudah bocor hampir proses tok informasi","lama sekali adu tidak datang , sudah bocor hampir proses tok informasi",Kebocoran,Lainnya,0.3571702920306867
28437,Selamat pagi PDAM. Mohon maaf PDAM. Apk mulai bulan ini ada kenaikan tarif air PDAM ? Karena sy pemakaian sama. Tapi ada kenaikan dari bulan lalu2x lipat. Mohon petunjuknya. Terimakasih,selamat pagi pdam . mohon maaf pdam . aplikasi ada kenaikan tarif air pdam ?,selamat pagi pdam . mohon maaf pdam . aplikasi ada naik tarif air pdam ?,Harga,Pelayanan,0.3713384558023922
28437,Selamat pagi PDAM. Mohon maaf PDAM. Apk mulai bulan ini ada kenaikan tarif air PDAM ? Karena sy pemakaian sama. Tapi ada kenaikan dari bulan lalu2x lipat. Mohon petunjuknya. Terimakasih,karena pemakaian .,karena pakai .,Pemakaian,Pemasangan,0.3899013654041534
28464,Kata siapa responsif air dirumah diluar bocor sudah mengadu berhari2 ga ada tindakan sehinggabpompa air saya rysak jebol karena tandon kering bocor diluar kehabisan air pompa air nyalabterus jebol .sehingga harus beli baru lagi. Terus terang penanganan lambat . Sekarang malah tiba2 tagihan membengkak berlipat2,responsif air rumah bocor sudah mengadu berhari ga ada tindakan pompa air rusak jebol,responsif air rumah bocor sudah adu hari ga ada tindak pompa air rusak jebol,Pelayanan,Lainnya,0.32275067385857426
28470,Air di rumah keruh/kotor sudah 3 hari ini ngadu tp tdk ada penanganan sama sekali kenapa lambat banget ya?,tapi tidak ada penanganan sekali lambat sekali ?,tapi tidak ada tangan sekali lambat sekali ?,Pelayanan,Lainnya,0.36202032192356165
28485,@pdamsuryasembada sudah saya dm pak bisa di cek dari kmrin saya laporan melalu whatsap dan juga telpon tapi belom di tindak,tapi belum tindak,tapi belum tindak,Pelayanan,Air Tidak Mengalir,0.8274591466444503
28513,"Halahhhh , banyu bendino butek teros , kadang"" ambune gak enak bayar gak tau telat , tapi dikei banyu kek ngene Tae",", air setiap hari keruh , kadang bau tidak enak bayar tidak terlambat ,",", air tiap hari keruh , kadang bau tidak enak bayar tidak lambat ,",Air Kotor/Bau,Air Tidak Mengalir,0.4583919927715747
28525,"@pdamsuryasembada : Tetap aq ingatkan utk segera dicari pipa utama yg bocor gegara proyek pemasangan gorong2 selesai. Udah aq laporkan ke CS tgl 11 Des. Udah ada petugas dtg tgl 14 des pagi. Udah aq laporkan lagi tgl 14 des. Udah aq laporkan mell CS n WA PDAM hari ini jumat tgl 15 Des. Tetap akan terus aq laporkan dan ingatkan tiap hari kalau air PDAM hanya nyala pk 13.00-16.00 dan pk 20.00-06.00. Keadaan ini udah terjadi bbrp hari. So...please segera dicari pipa besar yg bocor. Daerah rumah aq yg kena dampak : Daerah Manyar Adi, Manyar Sambongan, Menur dan Pucangan sekitarnya. 🤨🤨🤨 Kalau telat bayar aja kena denda Rp 12rb tp keadaan sgt tdk menyenangkan ini hrs kami alami udah hampir 1 minggu. 🤨🤨 Apa perlu kami hrs lapor langsung ke Bpk Walikota? 🤔🤔🤔 Jd tolong dgn hormat utk segera dicari n diperbaiki Pipa Utama yg bocor. Tq.",tetap ingat cari pipa utama bocor gegara proyek pemasangan gorong-gorong selesai . sudah lapor pelayanan pelanggan tanggal des . sudah ada petugas datang tanggal des pagi . sudah lapor tanggal des . sudah lapor pelayanan pelanggan whatsapp pdam jumat tanggal des . tetap,tetap ingat cari pipa utama bocor gegara proyek pasang gorong-gorong selesai . sudah lapor layan langgan tanggal des . sudah ada tugas datang tanggal des pagi . sudah lapor tanggal des . sudah lapor layan langgan whatsapp pdam jumat tanggal des . tetap,Pelayanan,Lainnya,0.7226417792177493
28525,"@pdamsuryasembada : Tetap aq ingatkan utk segera dicari pipa utama yg bocor gegara proyek pemasangan gorong2 selesai. Udah aq laporkan ke CS tgl 11 Des. Udah ada petugas dtg tgl 14 des pagi. Udah aq laporkan lagi tgl 14 des. Udah aq laporkan mell CS n WA PDAM hari ini jumat tgl 15 Des. Tetap akan terus aq laporkan dan ingatkan tiap hari kalau air PDAM hanya nyala pk 13.00-16.00 dan pk 20.00-06.00. Keadaan ini udah terjadi bbrp hari. So...please segera dicari pipa besar yg bocor. Daerah rumah aq yg kena dampak : Daerah Manyar Adi, Manyar Sambongan, Menur dan Pucangan sekitarnya. 🤨🤨🤨 Kalau telat bayar aja kena denda Rp 12rb tp keadaan sgt tdk menyenangkan ini hrs kami alami udah hampir 1 minggu. 🤨🤨 Apa perlu kami hrs lapor langsung ke Bpk Walikota? 🤔🤔🤔 Jd tolong dgn hormat utk segera dicari n diperbaiki Pipa Utama yg bocor. Tq.","akan lapor ingat air pdam hidup . . . . keadaan sudah . . mohon cari pipa besar bocor . daerah rumah kena dampak daerah manyar adi , manyar sambongan , menur pucangan . terlambat bayar kena denda rp","akan lapor ingat air pdam hidup . . . . ada sudah . . mohon cari pipa besar bocor . daerah rumah kena dampak daerah manyar adi , manyar sambongan , menur pucang . lambat bayar kena denda rp",Kebocoran,Harga,0.3752141090315139
28525,"@pdamsuryasembada : Tetap aq ingatkan utk segera dicari pipa utama yg bocor gegara proyek pemasangan gorong2 selesai. Udah aq laporkan ke CS tgl 11 Des. Udah ada petugas dtg tgl 14 des pagi. Udah aq laporkan lagi tgl 14 des. Udah aq laporkan mell CS n WA PDAM hari ini jumat tgl 15 Des. Tetap akan terus aq laporkan dan ingatkan tiap hari kalau air PDAM hanya nyala pk 13.00-16.00 dan pk 20.00-06.00. Keadaan ini udah terjadi bbrp hari. So...please segera dicari pipa besar yg bocor. Daerah rumah aq yg kena dampak : Daerah Manyar Adi, Manyar Sambongan, Menur dan Pucangan sekitarnya. 🤨🤨🤨 Kalau telat bayar aja kena denda Rp 12rb tp keadaan sgt tdk menyenangkan ini hrs kami alami udah hampir 1 minggu. 🤨🤨 Apa perlu kami hrs lapor langsung ke Bpk Walikota? 🤔🤔🤔 Jd tolong dgn hormat utk segera dicari n diperbaiki Pipa Utama yg bocor. Tq.",tapi keadaan sangat tidak menyenangkan harus alami sudah hampir . perlu harus lapor walikota ? hormat cari perbaiki pipa utama bocor . terima kasih .,tapi ada sangat tidak senang harus alami sudah hampir . perlu harus lapor walikota ? hormat cari baik pipa utama bocor . terima kasih .,Kebocoran,Harga,0.42403101468800375
28526,"Halah2 g usah bikin posting gerak cepat, pengaduan meteran rusak udah 6 bulan aja G DI GUBRIS SAMA SEKALI, TIAP DI TLP JAWABAN NYA DI JADWALKAN MELULU .. pdhal baru awal tahun pasang bat",padahal baru awal pasang bat,padahal baru awal pasang bat,Pemasangan,Harga,0.6531776071727343
28557,"Alhamdulillah, Terimakasih banyak Atas responnya dari PDAM mengenai Air Mati selama 3 hari ini akibat perbaikan Gorong2 Box Culvert di daerah rumah saya sedang di tangani, dan di kirim juga bantuan Air Bersih untuk yang Terdampak. TERBAIK @pdamsuryasembada @suarasurabayamedia @ericahyadi_ @call112surabaya","alhamdulillah , terima kasih banyak rwspons pdam air mati akibat perbaikan gorong-gorong kotak culvert daerah rumah","alhamdulillah , terima kasih banyak rwspons pdam air mati akibat baik gorong-gorong kotak culvert daerah rumah",Air Tidak Mengalir,Lainnya,0.47082797920805464
28569,@pdamsuryasembada sudah by wa tapi belum dibalas,tapi belum balas,tapi belum balas,Pelayanan,Air Tidak Mengalir,0.6546332262180437
28571,@insomnila di daerah ku udah nyala deres bgt kak...,daerah ku sudah hidup deres banget kakak .,daerah ku sudah hidup deres banget kakak .,Air Tidak Mengalir,Lainnya,1.0
28617,"@pdamsuryasembada nggak pernah nunggak. Bayar bulanan juga lebih banyak min. Air ga pernah dipakai, karena pakai air sumur, tagihan bulanannya diatas 40rb sebulan. Hah... 😢","tidak menunggak . bayar bulanan lebih banyak admin . air ga pakai ,","tidak tunggak . bayar bulan lebih banyak admin . air ga pakai ,",Harga,Air Tidak Mengalir,0.2891157028956212
28617,"@pdamsuryasembada nggak pernah nunggak. Bayar bulanan juga lebih banyak min. Air ga pernah dipakai, karena pakai air sumur, tagihan bulanannya diatas 40rb sebulan. Hah... 😢","karena pakai air sumur , tagihan diatas sebulan . .","karena pakai air sumur , tagih atas bulan . .",Harga,Air Tidak Mengalir,0.6535326313229366
